ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11753289,JC343155,07/10/2019 06:00:00 PM,007XX W 116TH ST,0810,THEFT,OVER $500,SIDEWALK,false,false,0524,005,34,53,06,1173644,1828213,2019,07/19/2019 04:09:50 PM,41.684025626,-87.639973695,"(41.684025626, -87.639973695)",45,21861,50,255,22,19,10,220
11754147,JC344537,07/10/2019 06:00:00 PM,019XX N SAYRE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,2513,025,29,25,15,1129280,1912138,2019,07/19/2019 04:09:50 PM,41.915196467,-87.800475233,"(41.915196467, -87.800475233)",39,4454,26,598,7,3,6,196
11755626,JC346226,07/10/2019 06:00:00 PM,077XX S KARLOV AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,false,false,0834,008,18,70,06,1150571,1852853,2019,07/19/2019 04:09:50 PM,41.752120956,-87.723798994,"(41.752120956, -87.723798994)",23,4300,69,571,30,8,13,232
11753416,JC343458,07/10/2019 06:00:00 PM,037XX W 79TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,DAY CARE CENTER,false,false,0833,008,18,70,08B,1152846,1851977,2019,07/19/2019 04:09:50 PM,41.749672534,-87.715485074,"(41.749672534, -87.715485074)",6,4300,69,571,30,8,13,209
11753253,JC343174,07/10/2019 06:00:00 PM,114XX S CHURCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,2212,022,34,75,08B,1165873,1828936,2019,07/19/2019 04:09:50 PM,41.686177768,-87.66840053,"(41.686177768, -87.66840053)",33,22212,74,378,22,13,9,257
11753037,JC343173,07/10/2019 06:00:00 PM,117XX S MICHIGAN AVE,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,true,false,0532,005,9,53,26,1178951,1826928,2019,07/19/2019 04:09:50 PM,41.680380548,-87.620585441,"(41.680380548, -87.620585441)",30,21861,50,229,43,19,10,219
11753048,JC343122,07/10/2019 05:55:00 PM,006XX E GRAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1834,018,42,8,06,1180796,1904058,2019,07/19/2019 04:09:50 PM,41.891990384,-87.611461502,"(41.891990384, -87.611461502)",22,21182,37,534,36,6,14,74
11758980,JC349489,07/10/2019 05:50:00 PM,034XX N SOUTHPORT AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1924,019,44,6,06,1166354,1923157,2019,07/19/2019 04:09:50 PM,41.944720347,-87.663952795,"(41.944720347, -87.663952795)",38,4449,57,239,25,22,5,28
11761373,JC352803,07/10/2019 05:50:00 PM,039XX W DIVISION ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2535,025,37,23,08A,1150081,1907719,2019,07/20/2019 04:04:54 PM,41.902690236,-87.724169003,"(41.902690236, -87.724169003)",41,4299,24,454,45,5,6,193
11753340,JC343147,07/10/2019 05:49:00 PM,054XX S WENTWORTH AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,true,false,0225,002,3,37,06,1175887,1869033,2019,07/19/2019 04:09:50 PM,41.795991039,-87.630542489,"(41.795991039, -87.630542489)",12,14924,3,224,9,37,24,111
11753256,JC343161,07/10/2019 05:36:00 PM,109XX S DOTY AVE E,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0513,005,10,51,06,1185667,1832643,2019,07/19/2019 04:09:50 PM,41.695908161,-87.595822806,"(41.695908161, -87.595822806)",47,22250,48,174,47,19,19,255
11753324,JC343350,07/10/2019 05:36:00 PM,085XX S MUSKEGON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0423,004,10,46,08A,1196636,1848867,2019,07/19/2019 04:09:50 PM,41.740163525,-87.55512515,"(41.740163525, -87.55512515)",43,21202,42,226,47,25,19,238
11753108,JC343137,07/10/2019 05:34:00 PM,033XX N WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1921,019,47,5,08B,1159751,1922187,2019,07/19/2019 04:09:50 PM,41.94219754,-87.688249516,"(41.94219754, -87.688249516)",13,21538,46,615,18,39,5,21
11754050,JC344394,07/10/2019 05:33:00 PM,026XX N NARRAGANSETT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,2512,025,36,19,11,1133298,1916823,2019,07/19/2019 04:09:50 PM,41.927983218,-87.785603309,"(41.927983218, -87.785603309)",52,22615,19,78,21,2,6,183
11753057,JC343121,07/10/2019 05:32:00 PM,021XX N KENNETH AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,2522,025,36,20,15,1146375,1913759,2019,07/19/2019 04:09:50 PM,41.919336022,-87.737627833,"(41.919336022, -87.737627833)",7,22615,21,75,44,2,6,188
11753673,JC343746,07/10/2019 05:30:00 PM,014XX W DIVISION ST,0810,THEFT,OVER $500,OTHER,false,false,1433,014,2,24,06,1166413,1908093,2019,07/19/2019 04:09:50 PM,41.903382607,-87.664168019,"(41.903382607, -87.664168019)",24,22620,25,484,11,49,7,191
11754076,JC344416,07/10/2019 05:30:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0312,003,20,69,08B,1180014,1862897,2019,07/19/2019 04:09:50 PM,41.779059693,-87.615596501,"(41.779059693, -87.615596501)",53,22260,9,332,4,60,18,277
11756548,JC347491,07/10/2019 05:30:00 PM,080XX S MAPLEWOOD AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0835,008,18,70,08A,1160772,1851375,2019,07/19/2019 04:09:50 PM,41.7478607,-87.686457249,"(41.7478607, -87.686457249)",6,4300,69,243,30,8,13,226
11753288,JC343323,07/10/2019 05:30:00 PM,051XX N TRIPP AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1712,017,39,14,26,1147124,1933754,2019,07/19/2019 04:09:50 PM,41.974189667,-87.7343625,"(41.974189667, -87.7343625)",28,21869,14,751,38,48,1,48
11753218,JC343314,07/10/2019 05:30:00 PM,081XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0622,006,21,44,06,1175698,1851092,2019,07/19/2019 04:09:50 PM,41.74676317,-87.631772226,"(41.74676317, -87.631772226)",18,21554,40,1,13,59,20,236
11753179,JC343088,07/10/2019 05:30:00 PM,062XX S HOYNE AVE,0460,BATTERY,SIMPLE,VACANT LOT/LAND,false,false,0714,007,16,67,08B,1163438,1863293,2019,07/19/2019 04:09:50 PM,41.780509954,-87.676354585,"(41.780509954, -87.676354585)",44,22257,65,274,2,23,17,164
11753045,JC343159,07/10/2019 05:30:00 PM,048XX W KAMERLING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2533,025,37,25,08B,1143856,1908543,2019,07/19/2019 04:09:50 PM,41.905070406,-87.74701408,"(41.905070406, -87.74701408)",4,4299,26,62,45,5,6,195
11753499,JC343444,07/10/2019 05:30:00 PM,010XX W GARFIELD BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0712,007,16,68,05,1170360,1868212,2019,07/19/2019 04:09:50 PM,41.79386033,-87.650834165,"(41.79386033, -87.650834165)",19,21559,66,409,2,11,17,261
11753096,JC343215,07/10/2019 05:30:00 PM,002XX N MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1214,012,27,28,14,1168783,1901709,2019,07/19/2019 04:09:50 PM,41.885813426,-87.655647763,"(41.885813426, -87.655647763)",41,14917,29,63,46,44,15,76
11753104,JC343254,07/10/2019 05:30:00 PM,080XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0611,006,21,71,14,1166409,1851391,2019,07/19/2019 04:09:50 PM,41.747786457,-87.66580098,"(41.747786457, -87.66580098)",18,21554,70,574,13,59,20,231
11754031,JC344289,07/10/2019 05:30:00 PM,015XX S KEELER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1012,010,24,29,26,1148634,1892214,2019,07/19/2019 04:09:50 PM,41.860170844,-87.729884596,"(41.860170844, -87.729884596)",36,21569,30,761,14,57,21,109
11753148,JC343125,07/10/2019 05:30:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,CONVENIENCE STORE,false,false,0312,003,20,42,03,1180005,1863280,2019,07/19/2019 04:09:50 PM,41.780110888,-87.615617777,"(41.780110888, -87.615617777)",53,22260,9,332,4,60,18,277
11753007,JC343090,07/10/2019 05:28:00 PM,015XX S KEELER AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,true,false,1012,010,24,29,18,1148636,1892159,2019,07/19/2019 04:09:50 PM,41.860019878,-87.729878673,"(41.860019878, -87.729878673)",36,21569,30,761,14,57,21,109
11753109,JC343092,07/10/2019 05:26:00 PM,034XX N KOSTNER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1731,017,30,16,08A,1146442,1922628,2019,07/19/2019 04:09:50 PM,41.9436721,-87.737155077,"(41.9436721, -87.737155077)",27,22618,16,328,21,21,1,25
11753263,JC343085,07/10/2019 05:25:00 PM,008XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,false,true,1213,012,27,24,08B,1168732,1905582,2019,07/19/2019 04:09:50 PM,41.896442307,-87.655722728,"(41.896442307, -87.655722728)",41,22620,25,109,46,49,15,60
11756327,JC346070,07/10/2019 05:21:00 PM,051XX N LINCOLN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2031,020,40,4,26,1158613,1933857,2019,07/19/2019 04:09:50 PM,41.974244101,-87.69211122,"(41.974244101, -87.69211122)",46,21849,6,28,24,20,2,61
11753963,JC344053,07/10/2019 05:15:00 PM,009XX W 114TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2234,022,34,75,05,1171934,1828841,2019,07/19/2019 04:09:50 PM,41.685786555,-87.646215127,"(41.685786555, -87.646215127)",45,22212,74,663,22,13,9,263
11753353,JC343077,07/10/2019 05:13:00 PM,017XX S WABASH AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,0131,001,3,33,08B,1177039,1891851,2019,07/19/2019 04:09:50 PM,41.858579571,-87.625628785,"(41.858579571, -87.625628785)",12,21194,34,374,9,40,22,94
11753132,JC343068,07/10/2019 05:12:00 PM,067XX S CORNELL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0332,003,5,43,08B,1188360,1860719,2019,07/19/2019 04:09:50 PM,41.772887854,-87.58506919,"(41.772887854, -87.58506919)",32,22538,39,381,33,24,18,212
11754259,JC343097,07/10/2019 05:10:00 PM,007XX S SACRAMENTO BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1135,011,28,27,04B,1156477,1896749,2019,07/19/2019 04:09:50 PM,41.872460483,-87.700972207,"(41.872460483, -87.700972207)",11,21184,28,36,23,28,16,140
11753116,JC343074,07/10/2019 05:10:00 PM,014XX W FARRAGUT AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2013,020,48,77,04B,1165682,1934967,2019,07/19/2019 04:09:50 PM,41.977141842,-87.666084761,"(41.977141842, -87.666084761)",40,22616,76,540,16,15,2,54
11753098,JC343168,07/10/2019 05:08:00 PM,0000X N STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY/VEH PARKING LOT,true,false,0112,001,42,32,08B,1176360,1900629,2019,07/19/2019 04:09:50 PM,41.882682278,-87.627856317,"(41.882682278, -87.627856317)",22,14310,38,92,36,41,22,93
11752996,JC343040,07/10/2019 05:05:00 PM,030XX E 91ST ST,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,0424,004,10,46,08A,1197934,1845207,2019,07/19/2019 04:09:50 PM,41.730087889,-87.550491518,"(41.730087889, -87.550491518)",47,21202,42,175,47,25,19,239
11757845,JC343059,07/10/2019 05:05:00 PM,090XX S EXCHANGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0423,004,10,46,05,,,2019,07/17/2019 04:14:41 PM,,,,,,,,,,,
11753299,JC343293,07/10/2019 05:05:00 PM,022XX N DRAKE AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,PARK PROPERTY,true,false,1413,014,35,22,24,1152450,1914610,2019,07/19/2019 04:09:50 PM,41.921553273,-87.715284798,"(41.921553273, -87.715284798)",10,22535,23,550,12,1,7,185
11753213,JC343075,07/10/2019 05:01:00 PM,048XX W NORTH AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,GROCERY FOOD STORE,false,false,2533,025,37,25,08A,1143844,1910199,2019,07/19/2019 04:09:50 PM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)",4,22615,26,523,45,2,6,195
11754733,JC343791,07/10/2019 05:00:00 PM,114XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0531,005,9,49,11,1180949,1829287,2019,07/19/2019 04:09:50 PM,41.686808391,-87.613199677,"(41.686808391, -87.613199677)",30,21861,45,253,43,19,10,265
11753152,JC343248,07/10/2019 05:00:00 PM,006XX W HOBBIE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1822,018,27,8,07,1171463,1907274,2019,07/19/2019 04:09:50 PM,41.901025629,-87.645642522,"(41.901025629, -87.645642522)",41,14926,37,108,46,54,14,199
11753033,JC343076,07/10/2019 05:00:00 PM,014XX S BLUE ISLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1232,012,25,28,05,1168627,1893531,2019,07/19/2019 04:09:50 PM,41.863375747,-87.656457451,"(41.863375747, -87.656457451)",48,14920,29,760,26,43,15,95
11753165,JC343089,07/10/2019 05:00:00 PM,083XX S COTTAGE GROVE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESTAURANT,true,false,0632,006,8,44,08B,1183010,1849924,2019,07/19/2019 04:09:50 PM,41.743391331,-87.605015678,"(41.743391331, -87.605015678)",9,21546,40,141,35,61,20,241
11754136,JC344499,07/10/2019 05:00:00 PM,095XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0511,005,8,50,08A,1185875,1841926,2019,07/19/2019 04:09:50 PM,41.721376934,-87.594769737,"(41.721376934, -87.594769737)",9,21861,47,643,35,19,10,250
11754496,JC343704,07/10/2019 05:00:00 PM,052XX W FULTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1523,015,28,25,03,1141469,1901442,2019,07/19/2019 04:09:50 PM,41.885628854,-87.755957924,"(41.885628854, -87.755957924)",11,22216,26,674,45,32,25,84
11753502,JC343380,07/10/2019 05:00:00 PM,022XX W 18TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1234,012,25,31,14,1161676,1891370,2019,07/19/2019 04:09:50 PM,41.857593305,-87.682034181,"(41.857593305, -87.682034181)",8,14920,33,4,26,43,15,121
11753411,JC343436,07/10/2019 05:00:00 PM,013XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1424,014,1,24,14,1162811,1909332,2019,07/19/2019 04:09:50 PM,41.906858854,-87.677364111,"(41.906858854, -87.677364111)",24,21560,25,481,41,4,7,200
11755730,JC346347,07/10/2019 05:00:00 PM,055XX S WOOD ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0715,007,15,67,26,1165294,1867920,2019,07/19/2019 04:09:50 PM,41.793167911,-87.669419157,"(41.793167911, -87.669419157)",44,22257,65,345,3,23,17,270
11753402,JC343477,07/10/2019 05:00:00 PM,029XX W SUMMERDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2011,020,40,4,14,1155899,1935402,2019,07/19/2019 04:09:50 PM,41.978538973,-87.702049531,"(41.978538973, -87.702049531)",46,21849,6,620,24,20,2,57
11753494,JC343449,07/10/2019 05:00:00 PM,006XX W 61ST ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0711,007,16,68,08A,1173080,1864440,2019,07/19/2019 04:09:50 PM,41.783449861,-87.640971514,"(41.783449861, -87.640971514)",19,21559,66,22,2,11,17,135
11753955,JC344223,07/10/2019 05:00:00 PM,083XX S INGLESIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0632,006,8,44,06,1184004,1849952,2019,07/19/2019 04:09:50 PM,41.743445022,-87.60137277,"(41.743445022, -87.60137277)",9,21546,40,141,35,61,20,241
11753151,JC343170,07/10/2019 05:00:00 PM,007XX W DIVERSEY PKWY,0810,THEFT,OVER $500,RESIDENCE,false,false,1934,019,44,6,06,1170960,1918833,2019,07/19/2019 04:09:50 PM,41.932755165,-87.647150367,"(41.932755165, -87.647150367)",51,21190,68,794,34,16,5,178
11754943,JC345430,07/10/2019 05:00:00 PM,015XX W THOMAS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1213,012,1,24,06,1166006,1907424,2019,07/19/2019 04:09:50 PM,41.901555527,-87.665682137,"(41.901555527, -87.665682137)",24,22620,25,484,11,49,15,60
11753238,JC343069,07/10/2019 04:55:00 PM,001XX N PARKSIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1512,015,29,25,26,1138576,1900472,2019,07/19/2019 04:09:50 PM,41.88301997,-87.766605275,"(41.88301997, -87.766605275)",52,22216,26,618,7,32,25,85
11754160,JC343022,07/10/2019 04:50:00 PM,013XX S CLINTON ST,0560,ASSAULT,SIMPLE,STREET,false,false,0124,001,11,28,08A,1172924,1894302,2019,07/19/2019 04:09:50 PM,41.865397377,-87.640660777,"(41.865397377, -87.640660777)",48,14917,29,97,48,44,22,147
11753082,JC343080,07/10/2019 04:45:00 PM,009XX W 94TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,true,2223,022,21,73,26,1171530,1842394,2019,07/19/2019 04:09:50 PM,41.722986894,-87.647298842,"(41.722986894, -87.647298842)",18,21554,72,151,13,59,9,243
11753028,JC343037,07/10/2019 04:45:00 PM,032XX W NORTH AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,PARKING LOT/GARAGE(NON.RESID.),true,false,1422,014,26,23,18,1154264,1910446,2019,07/19/2019 04:09:50 PM,41.910090832,-87.708731086,"(41.910090832, -87.708731086)",10,22535,24,455,49,1,7,190
11753002,JC343004,07/10/2019 04:44:00 PM,132XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0533,005,9,54,08B,1185533,1817877,2019,07/19/2019 04:09:50 PM,41.65539139,-87.596775562,"(41.65539139, -87.596775562)",30,4460,51,10,43,47,10,221
11753458,JC343538,07/10/2019 04:43:00 PM,004XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0732,007,6,68,15,1174769,1857858,2019,07/19/2019 04:09:50 PM,41.765350628,-87.63497505,"(41.765350628, -87.63497505)",31,21559,66,511,32,11,17,214
11753027,JC343073,07/10/2019 04:40:00 PM,001XX S SPRINGFIELD AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1122,011,28,26,18,1150408,1899296,2019,07/19/2019 04:09:50 PM,41.879570265,-87.72318787,"(41.879570265, -87.72318787)",11,21572,27,736,23,30,16,82
11753661,JC343777,07/10/2019 04:30:00 PM,016XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,0131,001,3,33,06,1177485,1892305,2019,07/19/2019 04:09:50 PM,41.859815277,-87.623977927,"(41.859815277, -87.623977927)",48,21194,34,374,9,40,22,94
11753030,JC343023,07/10/2019 04:30:00 PM,106XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0434,004,7,51,14,1194033,1834851,2019,07/19/2019 04:09:50 PM,41.70176649,-87.565120266,"(41.70176649, -87.565120266)",47,21202,48,174,37,25,19,255
11753016,JC343013,07/10/2019 04:30:00 PM,047XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1911,019,47,4,14,1159951,1931106,2019,07/19/2019 04:09:50 PM,41.966667638,-87.687267297,"(41.966667638, -87.687267297)",13,21849,6,665,18,20,5,10
11753014,JC343071,07/10/2019 04:30:00 PM,030XX N BROADWAY,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1934,019,44,6,06,1171724,1920381,2019,07/19/2019 04:09:50 PM,41.936986127,-87.644297045,"(41.936986127, -87.644297045)",38,4449,57,683,25,22,5,30
11752997,JC343030,07/10/2019 04:30:00 PM,107XX S YATES AVE,0460,BATTERY,SIMPLE,STREET,false,false,0434,004,7,51,08B,1194345,1834438,2019,07/19/2019 04:09:50 PM,41.700625532,-87.563991349,"(41.700625532, -87.563991349)",47,21202,48,174,37,25,19,255
11753624,JC343694,07/10/2019 04:30:00 PM,080XX S KIRKLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0834,008,18,70,07,1149004,1850809,2019,07/19/2019 04:09:50 PM,41.746542181,-87.729593996,"(41.746542181, -87.729593996)",23,4300,69,235,30,8,13,232
11753032,JC342992,07/10/2019 04:30:00 PM,062XX S KILPATRICK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0813,008,13,64,06,1146114,1862796,2019,07/19/2019 04:09:50 PM,41.779491758,-87.739880787,"(41.779491758, -87.739880787)",23,21867,62,232,15,58,13,271
11759783,JC351162,07/10/2019 04:30:00 PM,103XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2232,022,34,73,05,1172473,1836274,2019,07/19/2019 04:09:50 PM,41.706172046,-87.6440242,"(41.706172046, -87.6440242)",45,22212,72,595,22,13,9,253
11753756,JC343851,07/10/2019 04:30:00 PM,018XX S HAMLIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1014,010,24,29,11,1151345,1890735,2019,07/19/2019 04:09:50 PM,41.856059573,-87.719971925,"(41.856059573, -87.719971925)",36,21569,30,752,14,57,21,156
11753091,JC343010,07/10/2019 04:25:00 PM,047XX S ROCKWELL ST,0580,STALKING,SIMPLE,STREET,false,false,0922,009,15,58,08A,1159829,1873253,2019,07/19/2019 04:09:50 PM,41.807916425,-87.689312333,"(41.807916425, -87.689312333)",29,22248,55,85,3,56,23,115
11753031,JC343111,07/10/2019 04:15:00 PM,003XX N HOYNE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1223,012,27,28,06,1162350,1902241,2019,07/19/2019 04:09:50 PM,41.887410255,-87.679256138,"(41.887410255, -87.679256138)",41,21184,29,37,46,28,15,75
11752980,JC342972,07/10/2019 04:14:00 PM,040XX W VAN BUREN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1132,011,28,26,26,1149504,1897717,2019,07/19/2019 04:09:50 PM,41.875254899,-87.72654824,"(41.875254899, -87.72654824)",36,21572,27,675,23,30,16,142
11752981,JC342957,07/10/2019 04:10:00 PM,035XX W PALMER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1413,014,35,22,08B,1152280,1914391,2019,07/19/2019 04:09:50 PM,41.920955678,-87.715915219,"(41.920955678, -87.715915219)",10,22535,23,550,12,1,7,185
11753046,JC342962,07/10/2019 04:10:00 PM,024XX N LAMON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2521,025,31,19,08B,1143320,1915773,2019,07/19/2019 04:09:50 PM,41.924920329,-87.748801992,"(41.924920329, -87.748801992)",7,22615,19,304,17,2,6,176
11753000,JC342974,07/10/2019 04:04:00 PM,056XX N RIDGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2013,020,48,77,08B,1166560,1937940,2019,07/19/2019 04:09:50 PM,41.985281028,-87.662770381,"(41.985281028, -87.662770381)",40,4451,76,539,16,14,2,54
11753100,JC343055,07/10/2019 04:00:00 PM,030XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1124,011,28,27,06,1155948,1898528,2019,07/19/2019 04:09:50 PM,41.877352918,-87.702866432,"(41.877352918, -87.702866432)",11,21184,28,737,23,28,16,123
11753222,JC342926,07/10/2019 04:00:00 PM,009XX N RUSH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1833,018,42,8,06,1176475,1907007,2019,07/19/2019 04:09:50 PM,41.900181244,-87.627241312,"(41.900181244, -87.627241312)",22,21182,37,104,36,6,14,71
11753713,JC343891,07/10/2019 04:00:00 PM,067XX N WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, GROUNDS",false,false,2412,024,50,2,14,1157107,1944548,2019,07/19/2019 04:09:50 PM,42.003611477,-87.697357279,"(42.003611477, -87.697357279)",42,22528,20,41,27,12,11,46
11753545,JC343625,07/10/2019 04:00:00 PM,038XX W CHICAGO AVE,0460,BATTERY,SIMPLE,STREET,false,false,1112,011,27,23,08B,1150827,1905071,2019,07/19/2019 04:09:50 PM,41.89540929,-87.72149816,"(41.89540929, -87.72149816)",41,4299,24,584,46,30,16,66
11756689,JC343134,07/10/2019 04:00:00 PM,064XX S ST LAWRENCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0312,003,20,42,26,1181340,1862508,2019,07/19/2019 04:09:50 PM,41.777961766,-87.610747293,"(41.777961766, -87.610747293)",53,22260,9,332,4,60,18,277
11756103,JC346816,07/10/2019 04:00:00 PM,011XX W 112TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2234,022,34,75,26,1170818,1830529,2019,07/19/2019 04:09:50 PM,41.690443055,-87.650251566,"(41.690443055, -87.650251566)",45,22212,74,663,22,13,9,263
11753415,JC343478,07/10/2019 04:00:00 PM,001XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0122,001,4,32,06,1175032,1898500,2019,07/19/2019 04:09:50 PM,41.876870027,-87.632796531,"(41.876870027, -87.632796531)",48,14913,38,92,36,29,22,79
11753050,JC343184,07/10/2019 04:00:00 PM,133XX S BRANDON AVE,0460,BATTERY,SIMPLE,STREET,false,false,0433,004,10,55,08B,1199439,1817209,2019,07/19/2019 04:09:50 PM,41.653220991,-87.54591594,"(41.653220991, -87.54591594)",47,22250,52,787,47,26,19,259
11753013,JC342984,07/10/2019 04:00:00 PM,041XX W 16TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VACANT LOT/LAND,true,false,1012,010,24,29,18,1149065,1891727,2019,07/19/2019 04:09:50 PM,41.858826132,-87.72831509,"(41.858826132, -87.72831509)",36,21569,30,761,14,57,21,109
